QueryId	SubjectId	Identity(%)	Length	Mismatches	Gap_opens	Q_Start	Q_End	S_Start	S_End	Evalue	BitScore	Genome	Strand	Gene	G_upstream	G_downstream	S_Center	RM	ID
PtTHIC	scaffold104_size647495	100	15	0	0	6	20	574477	574463	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	-	CCRYP_008330_size647495-exonerate_est2genome-gene-5.3	CCRYP_008334_size647495-processed-gene-5.26	CCRYP_008331_size647495-exonerate_est2genome-gene-5.4	574470	F	1398
FcTHIC	scaffold12_size593008	100	15	0	0	15	29	519207	519221	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	+	CCRYP_009169_size593008-augustus-gene-4.8	CCRYP_009163_size593008-augustus-gene-4.6	CCRYP_009157_size593008-exonerate_est2genome-gene-4.7	519214	F	1399
TpSSSP	scaffold145_size441769	100	15	0	0	7	21	412647	412661	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	+	CCRYP_012213_size441769-processed-gene-3.20	CCRYP_012207_size441769-snap-gene-3.59	CCRYP_012210_size441769-processed-gene-3.38	412654	F	1400
FcSSSP	scaffold158_size494160	100	15	0	0	15	29	486063	486049	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold158_size494160:486063-486049			486056	F	1401
TpSSSP	scaffold165_size275773	100	15	0	0	14	28	212892	212878	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold165_size275773:212892-212878	CCRYP_015709_size275773-processed-gene-1.71	CCRYP_015720_size275773-augustus-gene-1.10	212885	F	1402
FcTHIC	scaffold19_size1190391	100	15	0	0	14	28	360277	360263	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold19_size1190391:360277-360263	CCRYP_002296_size1190391-processed-gene-3.19	CCRYP_002306_size1190391-exonerate_est2genome-gene-4.9	360270	F	1403
FcSSSP	scaffold210_size504517	100	15	0	0	9	23	149422	149436	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	+	scaffold210_size504517:149422-149436	CCRYP_010400_size504517-exonerate_est2genome-gene-1.10	CCRYP_010402_size504517-processed-gene-1.28	149429	F	1404
PmSSSP	scaffold23_size1082546	100	17	0	0	1	17	321776	321792	0.17	34.2	Cyclotella_cryptica_ASM1318728v1	+	CCRYP_003000_size1082546-augustus-gene-3.15	CCRYP_003004_size1082546-exonerate_est2genome-gene-3.2	CCRYP_003008_size1082546-augustus-gene-3.16	321784	F	1405
FcTHIC	scaffold264_size397940	100	15	0	0	14	28	195877	195863	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold264_size397940:195877-195863	CCRYP_013222_size397940-snap-gene-1.2	CCRYP_013230_size397940-exonerate_protein2genome-gene-2.0	195870	F	1406
TpTHI1	scaffold277_size287546	100	16	0	0	14	29	212469	212454	0.65	32.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold277_size287546:212469-212454	CCRYP_015587_size287546-exonerate_est2genome-gene-1.15	CCRYP_015592_size287546-snap-gene-1.60	212461.5	F	1407
FcTHIC	scaffold303_size180550	100	15	0	0	14	28	168889	168875	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold303_size180550:168889-168875			168882	F	1408
TpTHI1	scaffold304_size128324	100	15	0	0	15	29	86413	86399	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	-	CCRYP_019111_size128324-snap-gene-0.13	CCRYP_019110_size128324-snap-gene-0.12	CCRYP_019109_size128324-snap-gene-0.11	86406	F	1409
FcTHIC	scaffold343_size112741	100	15	0	0	14	28	12681	12667	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold343_size112741:12681-12667	CCRYP_019547_size112741-processed-gene-0.38	CCRYP_019562_size112741-processed-gene-0.43	12674	F	1410
FcTHIC	scaffold343_size112741	100	15	0	0	14	28	64912	64898	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold343_size112741:64912-64898	CCRYP_019549_size112741-processed-gene-0.20	CCRYP_019561_size112741-snap-gene-0.36	64905	F	1411
FcTHIC	scaffold374_size175640	100	15	0	0	16	30	62545	62559	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	+	scaffold374_size175640:62545-62559	CCRYP_017957_size175640-snap-gene-0.9	CCRYP_017965_size175640-processed-gene-0.77	62552	F	1412
FcSSSP	scaffold38_size597357	100	15	0	0	13	27	439776	439790	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	+	scaffold38_size597357:439776-439790	CCRYP_009087_size597357-processed-gene-4.59	CCRYP_009102_size597357-exonerate_est2genome-gene-4.30	439783	F	1413
TpSSSP	scaffold411_size163233	100	15	0	0	8	22	107707	107693	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold411_size163233:107707-107693	CCRYP_018198_size163233-snap-gene-0.18	CCRYP_018206_size163233-snap-gene-0.24	107700	F	1414
TpTHI1	scaffold42_size1068717	100	15	0	0	6	20	945890	945876	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold42_size1068717:945890-945876	CCRYP_003640_size1068717-snap-gene-9.8	CCRYP_003655_size1068717-snap-gene-9.6	945883	F	1415
TpSSSP	scaffold507_size121398	100	15	0	0	20	34	64938	64952	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	+	CCRYP_019232_size121398-exonerate_est2genome-gene-0.21	CCRYP_019227_size121398-exonerate_protein2genome-gene-0.11	CCRYP_019223_size121398-exonerate_protein2genome-gene-0.10	64945	F	1416
FcSSSP	scaffold518_size111136	94.737	19	1	0	16	34	45159	45141	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold518_size111136:45159-45141	CCRYP_019568_size111136-processed-gene-0.30	CCRYP_019573_size111136-exonerate_protein2genome-gene-0.3	45150	F	1417
FcTHIC	scaffold641_size52950	100	15	0	0	14	28	18198	18184	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold641_size52950:18198-18184	CCRYP_020746_size52950-processed-gene-0.1	CCRYP_020747_size52950-snap-gene-0.12	18191	F	1418
FcSSSP	scaffold645_size39452	100	15	0	0	15	29	1496	1482	2.6	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold645_size39452:1496-1482			1489	F	1419
PtSSSP	scaffold66_size693783	95.833	24	1	0	1	24	484202	484225	0.003	40.1	Cyclotella_cryptica_ASM1318728v1	+	CCRYP_007409_size693783-snap-gene-4.23	CCRYP_007395_size693783-exonerate_protein2genome-gene-4.6	CCRYP_007403_size693783-processed-gene-4.10	484213.5	F	1420
FcTHIC	scaffold67_size628035	100	15	0	0	12	26	271952	271938	2.7	30.2	Cyclotella_cryptica_ASM1318728v1	-	scaffold67_size628035:271952-271938	CCRYP_008676_size628035-processed-gene-2.9	CCRYP_008685_size628035-augustus-gene-3.19	271945	F	1421
FcSSSP	Sro_contig1	100	15	0	0	14	28	243424	243438	1.9	30.2	Seminavis_robusta_version1.2	+	Sro_contig1:243424-243438	Sro1_g000850	Sro1_g000860	243431	F	1422
PmSSSP	Sro_contig1017	100	14	0	0	3	16	19381	19394	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig1017:19381-19394	Sro1017_g231740	Sro1017_g231760	19387.5	F	1423
FcSSSP	Sro_contig1026	100	14	0	0	10	23	30336	30349	7.5	28.2	Seminavis_robusta_version1.2	+	Sro1026_g232940	Sro1026_g232930	Sro1026_g232950	30342.5	F	1424
TpSSSP	Sro_contig1055	100	14	0	0	8	21	21337	21350	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig1055:21337-21350	Sro1055_g236060	Sro1055_g236070	21343.5	F	1425
TpSSSP	Sro_contig1117	100	14	0	0	12	25	23348	23335	7.9	28.2	Seminavis_robusta_version1.2	-	Sro1117_g242990	Sro1117_g242980	Sro1117_g243000	23341.5	F	1426
FcTHIC	Sro_contig1131	100	14	0	0	12	25	4044	4031	7.9	28.2	Seminavis_robusta_version1.2	-	Sro_contig1131:4044-4031	Sro1131_g244590	Sro1131_g244600	4037.5	F	1427
TpSSSP	Sro_contig1140	100	14	0	0	11	24	14672	14659	7.9	28.2	Seminavis_robusta_version1.2	-	Sro_contig1140:14672-14659	Sro1140_g245520	Sro1140_g245530	14665.5	F	1428
TpTHI1	Sro_contig1162	100	14	0	0	7	20	16308	16321	7.5	28.2	Seminavis_robusta_version1.2	+	Sro1162_g247890	Sro1162_g247880	Sro1162_g247900	16314.5	F	1429
FcTHIC	Sro_contig1326	100	15	0	0	14	28	7541	7527	2	30.2	Seminavis_robusta_version1.2	-	Sro1326_g262980	Sro1325_g262970	Sro1326_g262990	7534	F	1430
FcTHIC	Sro_contig1346	100	15	0	0	14	28	26562	26576	2	30.2	Seminavis_robusta_version1.2	+	Sro_contig1346:26562-26576			26569	F	1431
FcSSSP	Sro_contig143	100	14	0	0	8	21	43974	43961	7.5	28.2	Seminavis_robusta_version1.2	-	Sro143_g066580	Sro143_g066570	Sro143_g066590	43967.5	F	1432
TpSSSP	Sro_contig1474	100	14	0	0	22	35	2168	2181	7.9	28.2	Seminavis_robusta_version1.2	+	Sro1474_g275690	Sro1474_g275680	Sro1474_g275700	2174.5	F	1433
TpSSSP	Sro_contig1486	100	14	0	0	23	36	6140	6127	7.9	28.2	Seminavis_robusta_version1.2	-	Sro1486_g276610	Sro1486_g276600	Sro1486_g276620	6133.5	F	1434
FcSSSP	Sro_contig155	100	14	0	0	22	35	101902	101915	7.5	28.2	Seminavis_robusta_version1.2	+	Sro155_g070580	Sro155_g070570	Sro155_g070590	101908.5	F	1435
TpSSSP	Sro_contig1550	100	14	0	0	3	16	13551	13538	7.9	28.2	Seminavis_robusta_version1.2	-	Sro_contig1550:13551-13538	Sro1550_g281700	Sro1550_g281710	13544.5	F	1436
TpSSSP	Sro_contig1550	100	14	0	0	3	16	13577	13564	7.9	28.2	Seminavis_robusta_version1.2	-	Sro_contig1550:13577-13564	Sro1550_g281700	Sro1550_g281710	13570.5	F	1437
TpTHI1	Sro_contig157	100	14	0	0	3	16	89366	89379	7.5	28.2	Seminavis_robusta_version1.2	+	Sro_contig157:89366-89379	Sro157_g071340	Sro157_g071350	89372.5	F	1438
TpTHI1	Sro_contig16	100	14	0	0	2	15	39155	39142	7.5	28.2	Seminavis_robusta_version1.2	-	Sro16_g011580	Sro16_g011570	Sro16_g011590	39148.5	F	1439
TpSSSP	Sro_contig1607	100	15	0	0	1	15	14528	14542	2	30.2	Seminavis_robusta_version1.2	+	Sro1607_g285590	Sro1607_g285580	Sro1607_g285600	14535	F	1440
TpTHI1	Sro_contig1673	100	15	0	0	16	30	21025	21039	1.9	30.2	Seminavis_robusta_version1.2	+	Sro_contig1673:21025-21039	Sro1673_g290290	Sro1673_g290300	21032	F	1441
FcSSSP	Sro_contig1677	100	15	0	0	6	20	69	83	1.9	30.2	Seminavis_robusta_version1.2	+	Sro_contig1677:69-83			76	F	1442
FcSSSP	Sro_contig1691	100	14	0	0	6	19	11338	11351	7.5	28.2	Seminavis_robusta_version1.2	+	Sro1691_g291430	Sro1691_g291420	Sro1691_g291440	11344.5	F	1443
PmSSSP	Sro_contig1721	100	14	0	0	5	18	13286	13273	7.9	28.2	Seminavis_robusta_version1.2	-	Sro1721_g293540	Sro1721_g293530	Sro1721_g293550	13279.5	F	1444
PmSSSP	Sro_contig1770	100	15	0	0	5	19	7636	7650	2	30.2	Seminavis_robusta_version1.2	+	Sro1770_g296540	Sro1770_g296530	Sro1770_g296550	7643	F	1445
TpSSSP	Sro_contig1804	100	14	0	0	7	20	21499	21486	7.9	28.2	Seminavis_robusta_version1.2	-	Sro1804_g298720	Sro1804_g298710	Sro1805_g298730	21492.5	F	1446
PtTHIC	Sro_contig182	95	20	1	0	3	22	13013	12994	0.48	32.2	Seminavis_robusta_version1.2	-	Sro_contig182:13013-12994	Sro182_g079240	Sro182_g079250	13003.5	F	1447
PtSSSP	Sro_contig1830	100	15	0	0	5	19	13301	13315	2	30.2	Seminavis_robusta_version1.2	+	Sro1830_g300310	Sro1830_g300300	Sro1830_g300320	13308	F	1448
TpSSSP	Sro_contig1879	100	14	0	0	2	15	18589	18602	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig1879:18589-18602	Sro1879_g303160	Sro1879_g303170	18595.5	F	1449
FcSSSP	Sro_contig19	100	15	0	0	11	25	100329	100315	1.9	30.2	Seminavis_robusta_version1.2	-	Sro19_g013510	Sro19_g013500	Sro19_g013520	100322	F	1450
FcSSSP	Sro_contig1918	100	14	0	0	3	16	8302	8315	7.5	28.2	Seminavis_robusta_version1.2	+	Sro1918_g305380	Sro1918_g305370	Sro1918_g305390	8308.5	F	1451
TpSSSP	Sro_contig1940	94.737	19	1	0	8	26	7457	7439	2	30.2	Seminavis_robusta_version1.2	-	Sro_contig1940:7457-7439	Sro1940_g306610	Sro1940_g306630	7448	F	1452
FcSSSP	Sro_contig195	100	14	0	0	10	23	52492	52479	7.5	28.2	Seminavis_robusta_version1.2	-	Sro195_g083190	Sro195_g083180	Sro195_g083200	52485.5	F	1453
TpSSSP	Sro_contig1993	100	14	0	0	11	24	15974	15961	7.9	28.2	Seminavis_robusta_version1.2	-	Sro1993_g309940	Sro1993_g309930	Sro1994_g309950	15967.5	F	1454
PtTHIC	Sro_contig2038	100	14	0	0	1	14	3817	3830	7.5	28.2	Seminavis_robusta_version1.2	+	Sro2038_g312110	Sro2038_g312100	Sro2038_g312120	3823.5	F	1455
PmSSSP	Sro_contig206	94.737	19	1	0	2	20	34235	34217	2	30.2	Seminavis_robusta_version1.2	-	Sro206_g086510	Sro206_g086500	Sro206_g086520	34226	F	1456
TpTHI1	Sro_contig210	100	14	0	0	3	16	55976	55989	7.5	28.2	Seminavis_robusta_version1.2	+	Sro210_g087680	Sro210_g087670	Sro210_g087690	55982.5	F	1457
FcTHIC	Sro_contig2124	100	14	0	0	6	19	13571	13584	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig2124:13571-13584	Sro2124_g315610	Sro2124_g315620	13577.5	F	1458
TpSSSP	Sro_contig227	100	14	0	0	20	33	81949	81936	7.9	28.2	Seminavis_robusta_version1.2	-	Sro227_g092450	Sro227_g092440	Sro227_g092460	81942.5	F	1459
PtTHIC	Sro_contig2284	100	14	0	0	8	21	588	601	7.5	28.2	Seminavis_robusta_version1.2	+	Sro_contig2284:588-601			594.5	F	1460
PtTHIC	Sro_contig2288	100	14	0	0	20	33	6081	6094	7.5	28.2	Seminavis_robusta_version1.2	+	Sro2288_g322070	Sro2288_g322060	Sro2288_g322080	6087.5	F	1461
FcSSSP	Sro_contig233	100	14	0	0	11	24	14761	14748	7.5	28.2	Seminavis_robusta_version1.2	-	Sro233_g094140	Sro233_g094130	Sro233_g094150	14754.5	F	1462
TpTHI1	Sro_contig2348	100	14	0	0	3	16	774	787	7.5	28.2	Seminavis_robusta_version1.2	+	Sro2348_g324290	Sro2347_g324280	Sro2348_g324300	780.5	F	1463
TpSSSP	Sro_contig2394	100	15	0	0	11	25	14673	14659	2	30.2	Seminavis_robusta_version1.2	-	Sro_contig2394:14673-14659			14666	F	1464
TpSSSP	Sro_contig2478	100	14	0	0	9	22	9184	9197	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig2478:9184-9197			9190.5	F	1465
TpTHI1	Sro_contig250	100	14	0	0	22	35	80312	80299	7.5	28.2	Seminavis_robusta_version1.2	-	Sro250_g099100	Sro250_g099090	Sro250_g099110	80305.5	F	1466
TpTHI1	Sro_contig2518	100	14	0	0	11	24	4658	4671	7.5	28.2	Seminavis_robusta_version1.2	+	Sro2518_g330060	Sro2518_g330050	Sro2518_g330070	4664.5	F	1467
FcSSSP	Sro_contig252	100	14	0	0	20	33	70010	70023	7.5	28.2	Seminavis_robusta_version1.2	+	Sro_contig252:70010-70023	Sro252_g099680	Sro252_g099690	70016.5	F	1468
PtSSSP	Sro_contig2642	100	16	0	0	1	16	842	857	0.51	32.2	Seminavis_robusta_version1.2	+	Sro2642_g333430	Sro2641_g333420	Sro2642_g333440	849.5	F	1469
FcTHIC	Sro_contig266	100	14	0	0	6	19	80703	80690	7.9	28.2	Seminavis_robusta_version1.2	-	Sro266_g103300	Sro266_g103290	Sro2660_g333940	80696.5	F	1470
TpSSSP	Sro_contig271	100	14	0	0	22	35	24226	24239	7.9	28.2	Seminavis_robusta_version1.2	+	Sro271_g104490	Sro271_g104480	Sro271_g104500	24232.5	F	1471
TpSSSP	Sro_contig2934	100	14	0	0	8	21	3400	3413	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig2934:3400-3413			3406.5	F	1472
TpSSSP	Sro_contig2999	100	14	0	0	22	35	4281	4294	7.9	28.2	Seminavis_robusta_version1.2	+	Sro2999_g341890	Sro2998_g341880	Sro2999_g341900	4287.5	F	1473
FcSSSP	Sro_contig3159	100	15	0	0	6	20	8593	8579	1.9	30.2	Seminavis_robusta_version1.2	-	Sro_contig3159:8593-8579			8586	F	1474
TpSSSP	Sro_contig317	100	15	0	0	10	24	571	585	2	30.2	Seminavis_robusta_version1.2	+	Sro_contig317:571-585			578	F	1475
TpSSSP	Sro_contig3241	100	14	0	0	11	24	1446	1433	7.9	28.2	Seminavis_robusta_version1.2	-	Sro_contig3241:1446-1433			1439.5	F	1476
PtTHIC	Sro_contig353	100	14	0	0	2	15	49814	49827	7.5	28.2	Seminavis_robusta_version1.2	+	Sro353_g124580	Sro353_g124570	Sro353_g124590	49820.5	F	1477
TpSSSP	Sro_contig381	100	14	0	0	10	23	19512	19499	7.9	28.2	Seminavis_robusta_version1.2	-	Sro381_g130780	Sro381_g130770	Sro381_g130790	19505.5	F	1478
TpSSSP	Sro_contig384	100	15	0	0	11	25	39904	39918	2	30.2	Seminavis_robusta_version1.2	+	Sro_contig384:39904-39918	Sro384_g131470	Sro384_g131480	39911	F	1479
FcTHIC	Sro_contig401	100	14	0	0	2	15	27505	27518	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig401:27505-27518	Sro401_g135310	Sro401_g135320	27511.5	F	1480
PtTHIC	Sro_contig4069	100	14	0	0	8	21	2104	2117	7.5	28.2	Seminavis_robusta_version1.2	+	Sro4069_g352740	Sro4067_g352730	Sro407_g136500	2110.5	F	1481
TpSSSP	Sro_contig431	100	14	0	0	22	35	63594	63607	7.9	28.2	Seminavis_robusta_version1.2	+	Sro431_g141560	Sro431_g141550	Sro431_g141570	63600.5	F	1482
FcSSSP	Sro_contig435	90	30	3	0	6	35	30742	30713	0.031	36.2	Seminavis_robusta_version1.2	-	Sro435_r001960	Sro435_g142320	Sro435_g142330	30727.5	F	1483
PtTHIC	Sro_contig480	100	17	0	0	8	24	20614	20598	0.12	34.2	Seminavis_robusta_version1.2	-	Sro480_g151330	Sro480_g151320	Sro480_g151340	20606	F	1484
TpSSSP	Sro_contig498	100	15	0	0	11	25	2272	2286	2	30.2	Seminavis_robusta_version1.2	+	Sro_contig498:2272-2286			2279	F	1485
FcTHIC	Sro_contig5	100	14	0	0	16	29	40850	40863	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig5:40850-40863	Sro5_g004060	Sro5_g004070	40856.5	F	1486
PtTHIC	Sro_contig509	100	16	0	0	3	18	57982	57967	0.48	32.2	Seminavis_robusta_version1.2	-	Sro_contig509:57982-57967	Sro509_g157130	Sro509_g157140	57974.5	F	1487
FcSSSP	Sro_contig516	100	14	0	0	5	18	56204	56191	7.5	28.2	Seminavis_robusta_version1.2	-	Sro516_g158590	Sro516_g158580	Sro516_g158600	56197.5	F	1488
TpSSSP	Sro_contig516	100	15	0	0	11	25	59509	59523	2	30.2	Seminavis_robusta_version1.2	+	Sro_contig516:59509-59523	Sro516_g158590	Sro516_g158600	59516	F	1489
TpTHI1	Sro_contig55	100	14	0	0	3	16	72867	72854	7.5	28.2	Seminavis_robusta_version1.2	-	Sro55_g032320	Sro55_g032310	Sro55_g032330	72860.5	F	1490
TpSSSP	Sro_contig550	100	14	0	0	20	33	52456	52443	7.9	28.2	Seminavis_robusta_version1.2	-	Sro550_g164770	Sro550_g164760	Sro550_g164780	52449.5	F	1491
TpSSSP	Sro_contig552	100	14	0	0	23	36	57750	57737	7.9	28.2	Seminavis_robusta_version1.2	-	Sro552_g165190	Sro552_g165181	Sro553_g165200	57743.5	F	1492
PmSSSP	Sro_contig560	100	14	0	0	4	17	10089	10102	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig560:10089-10102	Sro560_g166610	Sro560_g166620	10095.5	F	1493
FcSSSP	Sro_contig589	100	14	0	0	13	26	15298	15311	7.5	28.2	Seminavis_robusta_version1.2	+	Sro589_g171680	Sro589_g171670	Sro589_g171690	15304.5	F	1494
FcSSSP	Sro_contig595	94.444	18	1	0	6	23	41432	41415	7.5	28.2	Seminavis_robusta_version1.2	-	Sro595_g172660	Sro595_g172650	Sro595_g172670	41423.5	F	1495
TpTHI1	Sro_contig602	94.444	18	1	0	3	20	38845	38862	7.5	28.2	Seminavis_robusta_version1.2	+	Sro602_g173750	Sro602_g173740	Sro602_g173760	38853.5	F	1496
TpTHI1	Sro_contig621	100	14	0	0	6	19	35353	35366	7.5	28.2	Seminavis_robusta_version1.2	+	Sro_contig621:35353-35366	Sro621_g176790	Sro621_g176800	35359.5	F	1497
TpTHI1	Sro_contig650	100	14	0	0	16	29	38179	38166	7.5	28.2	Seminavis_robusta_version1.2	-	Sro650_g181420	Sro650_g181410	Sro650_g181430	38172.5	F	1498
TpTHI1	Sro_contig670	100	14	0	0	6	19	42267	42280	7.5	28.2	Seminavis_robusta_version1.2	+	Sro670_g184720	Sro670_g184711	Sro670_g184730	42273.5	F	1499
TpTHI1	Sro_contig671	100	15	0	0	16	30	20298	20312	1.9	30.2	Seminavis_robusta_version1.2	+	Sro_contig671:20298-20312	Sro671_g184850	Sro671_g184860	20305	F	1500
PtTHIC	Sro_contig69	100	14	0	0	7	20	2093	2106	7.5	28.2	Seminavis_robusta_version1.2	+	Sro_contig69:2093-2106			2099.5	F	1501
FcSSSP	Sro_contig701	100	15	0	0	14	28	36	50	1.9	30.2	Seminavis_robusta_version1.2	+	Sro_contig701:36-50			43	F	1502
PtSSSP	Sro_contig706	100	14	0	0	5	18	47665	47678	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig706:47665-47678	Sro706_g190500	Sro706_g190510	47671.5	F	1503
TpSSSP	Sro_contig719	100	14	0	0	11	24	44516	44503	7.9	28.2	Seminavis_robusta_version1.2	-	Sro_contig719:44516-44503	Sro719_g192420	Sro719_g192430	44509.5	F	1504
PtSSSP	Sro_contig742	100	14	0	0	3	16	47856	47869	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig742:47856-47869	Sro742_g195980	Sro742_g195990	47862.5	F	1505
PmSSSP	Sro_contig747	100	15	0	0	5	19	36521	36535	2	30.2	Seminavis_robusta_version1.2	+	Sro747_g196570	Sro747_g196560	Sro747_g196580	36528	F	1506
FcSSSP	Sro_contig76	100	15	0	0	21	35	111414	111400	1.9	30.2	Seminavis_robusta_version1.2	-	Sro_contig76:111414-111400	Sro76_g041761	Sro76_g041770	111407	F	1507
FcSSSP	Sro_contig760	100	14	0	0	1	14	6061	6048	7.5	28.2	Seminavis_robusta_version1.2	-	Sro760_g198310	Sro760_g198300	Sro760_g198320	6054.5	F	1508
FcSSSP	Sro_contig781	100	14	0	0	22	35	45646	45659	7.5	28.2	Seminavis_robusta_version1.2	+	Sro_contig781:45646-45659	Sro781_g201670	Sro781_g201680	45652.5	F	1509
PtSSSP	Sro_contig784	100	14	0	0	3	16	7225	7238	7.9	28.2	Seminavis_robusta_version1.2	+	Sro784_g201970	Sro784_g201960	Sro784_g201980	7231.5	F	1510
FcTHIC	Sro_contig8	100	15	0	0	22	36	28638	28652	2	30.2	Seminavis_robusta_version1.2	+	Sro8_g006520	Sro8_g006510	Sro8_g006530	28645	F	1511
TpSSSP	Sro_contig832	100	14	0	0	9	22	37985	37998	7.9	28.2	Seminavis_robusta_version1.2	+	Sro832_g208490	Sro832_g208480	Sro832_g208500	37991.5	F	1512
TpSSSP	Sro_contig835	100	14	0	0	11	24	14164	14177	7.9	28.2	Seminavis_robusta_version1.2	+	Sro_contig835:14164-14177	Sro835_g208800	Sro835_g208810	14170.5	F	1513
TpTHI1	Sro_contig858	100	14	0	0	21	34	2751	2764	7.5	28.2	Seminavis_robusta_version1.2	+	Sro858_g211770	Sro858_g211760	Sro858_g211780	2757.5	F	1514
PtTHIC	Sro_contig88	100	16	0	0	1	16	11203	11218	0.48	32.2	Seminavis_robusta_version1.2	+	Sro88_g046300	Sro88_g046290	Sro88_g046310	11210.5	F	1515
FcTHIC	Sro_contig890	100	15	0	0	17	31	11226	11212	2	30.2	Seminavis_robusta_version1.2	-	Sro_contig890:11226-11212	Sro890_g216700	Sro890_g216710	11219	F	1516
PtTHIC	Sro_contig9	100	14	0	0	12	25	108429	108416	7.5	28.2	Seminavis_robusta_version1.2	-	Sro9_g007300	Sro9_g007290	Sro9_g007310	108422.5	F	1517
PtSSSP	Sro_contig928	100	14	0	0	22	35	39206	39219	7.9	28.2	Seminavis_robusta_version1.2	+	Sro928_g221280	Sro928_g221270	Sro929_g221290	39212.5	F	1518
TpTHI1	WKLE02000005_1	100	14	0	0	12	25	4302	4289	4.2	28.2	Asterionellopsis_glacialis_ASM1488511v2	-	WKLE02000005_1:4302-4289			4295.5	F	1519
FcSSSP	WKLE02000058_1	100	15	0	0	16	30	57179	57193	1.1	30.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000058_1:57179-57193			57186	F	1520
TpSSSP	WKLE02000066_1	100	14	0	0	8	21	17394	17381	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	-	WKLE02000066_1:17394-17381			17387.5	F	1521
PtTHIC	WKLE02000079_1	100	14	0	0	7	20	63247	63234	4.2	28.2	Asterionellopsis_glacialis_ASM1488511v2	-	WKLE02000079_1:63247-63234			63240.5	F	1522
TpSSSP	WKLE02000155_1	100	14	0	0	8	21	12511	12524	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000155_1:12511-12524			12517.5	F	1523
TpSSSP	WKLE02000165_1	94.444	18	1	0	11	28	39284	39301	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000165_1:39284-39301			39292.5	F	1524
TpSSSP	WKLE02000192_1	100	14	0	0	3	16	4298	4311	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000192_1:4298-4311			4304.5	F	1525
PtTHIC	WKLE02000200_1	100	15	0	0	11	25	4502	4488	1.1	30.2	Asterionellopsis_glacialis_ASM1488511v2	-	WKLE02000200_1:4502-4488			4495	F	1526
PtTHIC	WKLE02000217_1	100	14	0	0	13	26	10489	10502	4.2	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000217_1:10489-10502			10495.5	F	1527
PtSSSP	WKLE02000334_1	100	14	0	0	4	17	3399	3412	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000334_1:3399-3412			3405.5	F	1528
TpSSSP	WKLE02000403_1	100	14	0	0	3	16	9812	9799	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	-	WKLE02000403_1:9812-9799			9805.5	F	1529
TpSSSP	WKLE02000412_1	100	14	0	0	22	35	2703	2716	4.4	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000412_1:2703-2716			2709.5	F	1530
PtSSSP	WKLE02000432_1	100	15	0	0	3	17	13558	13544	1.1	30.2	Asterionellopsis_glacialis_ASM1488511v2	-	WKLE02000432_1:13558-13544			13551	F	1531
FcSSSP	WKLE02000465_1	100	14	0	0	16	29	28423	28436	4.2	28.2	Asterionellopsis_glacialis_ASM1488511v2	+	WKLE02000465_1:28423-28436			28429.5	F	1532
